7,235,4,1
7,235,5,2
7,235,3,2
2,248,4,2
2,236,4,1
4,145,4,1
416,465,3,2
7,267,5,0
420,407,4,2
2,294,5,2
2,515,5,0
2,294,3,3
2,236,5,2
420,475,4,0
2,515,5,1
4,145,4,3
2,220,4,0
2,239,5,0
21,222,4,1
7,235,4,0
7,235,4,1
2,294,4,1
2,239,4,3
420,460,5,0
2,271,5,2
7,286,4,0
7,267,5,3
2,238,5,1
7,286,4,2
4,145,5,2
2,236,4,2
4,145,4,2
2,294,4,3
2,271,3,0
7,235,4,1
4,145,5,0
7,235,4,3
416,450,4,2
7,235,4,2
7,235,4,1
2,236,5,0
7,235,6,2
7,235,6,1
7,235,4,3
4,145,5,3
2,239,5,1
4,143,4,0
424,176,6,2
2,294,4,1
7,235,4,1
7,235,5,1
2,294,6,1
2,271,5,0
2,236,3,3
2,238,4,2
416,453,5,1
4,145,5,2
7,235,4,1
416,482,4,2
7,235,4,2
7,235,6,2
2,238,4,2
416,478,4,3
2,271,4,0
4,145,3,3
420,481,4,2
7,235,4,1
416,463,6,0
2,515,5,3
2,294,4,1
4,145,3,3
416,459,5,2
4,145,4,3
416,450,4,0
416,483,4,2
416,450,5,1
2,271,5,1
416,462,4,1
2,515,5,3
7,235,4,3
4,145,5,0
416,450,3,3
416,484,5,1
21,176,5,3
416,448,5,3
4,145,6,1
4,39,4,3
4,145,5,3
416,478,3,2
416,450,3,1
7,235,4,0
2,271,4,1
416,450,5,2
416,465,6,2
7,235,4,3
416,465,3,0
4,145,4,2
7,216,5,3
7,286,5,3
2,239,3,0
420,460,5,3
4,145,3,2
420,460,5,1
4,145,4,2
416,448,6,3
2,241,5,0
2,294,5,3
4,145,6,0
2,239,4,1
7,216,5,0
7,235,3,0
7,235,5,2
2,515,4,1
7,235,5,1
4,145,4,1
418,429,5,1
416,461,5,2
7,286,4,1
2,511,6,3
21,176,5,1
2,294,4,2
2,238,6,2
2,271,6,1
4,282,3,3
416,484,5,2
7,235,5,3
2,238,5,3
416,450,5,2
2,239,3,3
4,145,4,1
2,238,5,3
416,465,5,0
7,235,4,0
2,294,6,0
2,294,5,2
416,450,4,1
7,235,3,0
416,462,4,3
418,429,6,1
2,294,4,3
4,145,4,3
7,235,5,3
2,238,4,1
2,239,4,2
2,294,3,0
416,462,5,0
420,460,4,1
7,235,5,3
2,248,3,2
4,143,5,3
2,294,6,1
2,241,4,0
7,235,4,0
2,294,5,2
418,426,6,2
2,219,6,2
4,145,5,2
4,145,6,1
7,235,3,2
2,236,3,2
2,294,6,0
7,235,6,0
416,482,4,1
7,286,4,0
2,238,5,2
7,235,6,1
2,291,5,1
2,239,3,2
122,186,2,0
424,467,5,1
4,145,3,1
416,484,5,2
2,271,3,1
7,267,4,2
416,465,3,3
7,235,4,2
4,145,6,2
4,213,4,2
7,235,4,0
7,235,5,3
2,271,5,0
416,459,3,1
4,145,5,1
416,466,5,1
2,271,4,3
420,460,5,2
2,294,4,2
416,450,4,2
4,145,4,1
2,238,6,2
7,235,4,2
416,484,4,3
4,145,4,0
7,235,4,0
2,238,4,0
416,483,5,0
7,235,5,1
416,469,5,2
2,516,5,1
416,450,3,0
416,462,5,1
4,143,4,2
2,294,4,2
4,145,6,0
7,235,5,1
2,236,3,2
2,217,4,1
7,216,5,0
416,465,3,1
4,145,6,0
7,235,6,1
7,235,5,2
2,294,4,0
2,523,5,3
7,235,3,0
2,294,5,1
7,235,4,1
2,305,4,3
416,450,4,1
416,484,6,3
4,145,4,1
4,145,5,3
420,460,3,1
416,461,4,3
416,461,5,1
2,294,4,1
2,294,4,1
4,145,4,1
416,450,3,1
7,235,5,1
2,239,4,2
416,450,5,0
416,465,5,1
416,483,4,2
7,235,4,0
2,271,6,0
2,238,5,2
7,235,5,0
7,235,6,0
2,271,3,0
420,460,4,2
2,236,5,0
424,467,4,2
2,271,5,3
416,462,4,1
416,453,5,0
2,236,3,0
7,235,6,1
7,235,4,2
7,216,5,3
7,235,5,3
4,39,4,3
7,216,5,3
420,460,6,0
4,145,5,0
7,235,4,3
2,294,4,2
4,145,5,3
7,216,4,3
4,145,5,2
416,461,5,1
2,271,4,3
2,219,3,3
2,246,5,2
416,462,5,1
7,235,5,0
2,294,6,0
4,145,6,1
416,450,3,1
2,294,4,3
7,216,3,2
420,481,6,1
7,235,5,1
2,294,3,0
3,251,4,3
7,235,6,2
7,235,3,1
7,235,5,0
2,294,6,3
418,426,5,2
416,450,5,0
4,39,4,0
420,460,6,2
2,294,5,3
4,145,5,0
7,235,5,3
2,515,4,2
7,235,5,0
2,525,4,1
420,460,4,3
7,235,3,1
4,145,5,3
416,450,4,2
4,145,5,1
2,218,5,0
2,236,3,2
416,450,3,3
420,460,5,2
420,460,4,0
416,459,5,0
2,294,4,1
416,482,4,1
4,145,3,2
4,145,5,3
2,294,5,0
416,476,5,0
416,483,4,1
7,235,5,2
7,216,5,1
2,294,4,2
7,267,5,0
416,450,5,0
416,462,5,1
7,235,5,1
2,515,4,1
4,145,4,1
416,450,3,3
4,39,4,3
2,294,5,0
4,145,5,1
7,235,5,3
416,450,5,1
416,450,5,2
4,145,4,3
416,450,4,0
416,448,3,3
416,459,4,1
2,236,4,0
7,235,5,2
2,294,5,0
4,145,5,3
4,145,4,3
7,235,5,0
2,294,5,2
416,448,5,3
2,271,6,0
416,475,6,1
2,250,5,2
4,145,3,2
2,239,6,1
7,235,4,3
7,235,5,0
2,294,6,3
7,235,4,1
420,460,4,3
4,39,5,3
4,145,5,1
2,271,4,3
4,39,4,2
416,450,4,3
420,406,5,1
416,450,5,3
7,235,3,2
7,286,5,3
2,271,5,3
2,294,4,1
416,462,5,3
2,516,4,2
21,176,5,0
7,235,4,0
416,462,5,3
416,450,5,3
416,465,5,2
2,296,6,1
4,145,5,1
2,239,5,0
416,448,5,1
2,236,4,1
4,282,6,2
7,235,6,3
2,238,5,0
2,305,5,0
420,460,4,3
416,450,4,1
4,143,5,3
2,523,5,2
7,286,4,0
418,429,5,2
416,482,4,1
418,429,4,1
7,235,4,2
416,465,5,2
418,426,4,2
2,522,5,2
4,145,4,1
416,482,5,0
7,235,4,3
7,235,3,0
416,462,4,3
2,294,6,3
4,145,4,1
4,145,4,1
2,271,4,0
416,462,6,2
7,235,4,1
2,240,5,2
2,515,5,1
4,145,5,3
420,460,3,3
2,236,4,2
7,235,4,2
420,460,4,2
2,294,5,1
7,235,5,1
7,235,5,0
7,235,4,3
2,271,3,3
416,465,5,3
2,246,5,0
4,145,6,3
7,235,5,2
2,294,4,2
2,294,5,1
416,450,3,3
7,235,5,3
4,145,6,1
418,402,5,0
7,235,4,3
4,145,4,1
21,176,3,3
2,515,5,2
420,460,4,3
4,145,4,1
2,294,5,2
2,250,4,1
2,271,5,1
7,235,3,2
2,236,3,2
7,235,5,0
7,286,5,1
7,216,4,3
416,450,4,3
2,296,6,0
4,143,3,2
2,238,5,2
4,145,4,0
7,235,4,3
416,484,5,3
416,450,4,1
4,39,5,3
416,484,5,1
2,294,5,1
421,433,5,0
416,450,6,3
420,481,5,0
7,267,5,0
4,145,4,0
4,145,6,1
4,145,4,0
2,239,3,1
2,294,5,1
416,463,4,0
7,235,4,3
4,145,3,2
7,235,4,2
7,235,3,3
4,145,6,0
416,484,5,2
7,235,5,1
2,236,5,3
4,39,5,0
416,462,5,3
4,145,5,0
416,484,4,2
4,282,4,3
2,515,6,0
29,153,6,2
2,294,4,2
7,235,4,0
416,450,4,3
416,450,3,1
7,235,5,0
2,294,3,3
416,463,5,0
2,219,5,3
7,235,5,0
2,236,5,2
416,475,4,1
2,236,3,1
7,235,4,3
7,235,6,0
418,429,4,0
4,39,3,1
7,235,6,3
2,294,4,3
2,271,4,1
2,511,4,1
7,235,5,1
7,235,4,1
2,39,4,1
2,294,5,3
2,515,4,1
2,294,6,3
416,462,5,1
2,241,4,1
416,484,5,3
416,450,5,2
7,235,5,0
420,460,4,3
21,277,3,0
7,235,5,1
416,475,6,0
4,145,6,2
416,459,4,1
2,236,5,3
7,235,5,2
7,235,5,3
7,235,5,1
4,145,6,2
2,515,3,0
7,286,6,0
7,235,5,2
416,450,5,1
2,239,5,1
7,235,5,3
7,286,4,2
416,484,4,2
420,406,5,2
2,271,5,1
2,238,5,1
4,145,4,3
2,236,4,3
4,145,4,2
2,217,5,1
420,481,3,3
4,145,5,3
2,217,3,0
2,523,4,1
416,459,5,2
7,235,5,1
416,450,4,2
2,271,6,2
4,143,4,2
2,294,4,2
416,515,4,3
7,235,5,0
7,235,5,2
2,294,3,0
2,220,5,3
420,460,5,0
2,294,4,2
4,145,4,3
2,515,4,0
7,235,6,2
416,461,4,0
2,271,4,0
416,450,5,2
7,286,5,2
2,294,3,2
2,516,4,2
2,294,5,3
7,235,5,2
416,487,4,2
2,236,6,2
4,39,5,0
7,286,6,1
2,236,4,2
7,235,5,0
7,235,5,1
2,271,4,0
416,484,4,0
420,460,4,2
2,516,5,1
2,239,5,0
2,305,4,2
7,235,5,2
416,450,4,0
4,145,5,1
2,271,6,1
2,294,4,3
420,460,6,1
4,145,4,2
2,294,5,2
2,236,5,1
416,463,5,3
416,459,6,2
7,235,4,2
2,294,4,2
4,145,5,1
2,239,4,1
7,235,5,0
2,238,5,0
2,271,5,3
2,271,5,0
2,258,5,3
7,235,5,2
420,460,3,2
416,461,5,2
7,235,3,1
4,145,4,1
4,145,5,1
7,235,4,3
420,406,5,1
4,39,4,3
2,238,5,1
2,239,3,0
4,145,4,1
416,482,5,2
416,450,3,2
7,235,4,2
7,235,5,1
7,235,5,1
4,145,5,2
2,305,6,2
7,235,4,0
4,145,4,3
122,186,3,1
416,450,5,0
420,460,3,2
4,145,4,0
2,294,4,2
7,235,4,2
7,235,4,2
420,460,5,2
4,143,4,2
416,454,4,3
416,450,3,3
2,294,4,0
416,450,5,2
2,239,6,2
7,235,4,1
4,145,5,1
21,277,5,3
2,291,4,0
416,459,4,2
7,235,4,3
4,282,4,0
4,145,6,2
4,145,3,3
416,484,5,0
416,465,3,1
13,270,4,2
7,235,4,3
418,429,4,0
2,217,4,0
416,484,4,2
21,176,5,0
2,238,5,1
2,217,5,3
2,271,4,0
2,294,5,2
4,145,6,3
416,448,3,1
2,239,3,1
7,235,3,1
7,235,5,0
4,39,5,1
4,145,3,3
416,463,4,1
7,235,5,1
7,235,4,2
2,271,4,3
7,235,5,1
7,216,4,3
21,300,5,0
4,39,4,1
2,271,3,0
7,235,5,1
416,466,5,1
416,465,5,3
416,450,3,0
7,286,5,0
2,294,5,2
2,294,4,0
2,239,4,0
2,294,5,2
2,217,5,1
7,216,5,1
21,300,5,0
7,235,6,0
2,239,3,0
2,218,3,3
4,143,4,1
416,483,5,2
2,305,6,1
4,145,3,3
7,235,5,0
7,216,5,3
2,294,4,0
7,235,5,2
2,515,6,1
4,145,6,2
2,239,6,0
416,450,3,1
4,145,4,1
2,294,6,0
420,481,5,1
2,295,5,2
4,145,4,2
416,484,4,3
2,219,4,3
7,286,4,3
2,294,4,2
4,145,4,0
7,235,6,2
2,515,6,1
418,429,5,0
2,305,5,1
7,235,5,1
7,235,6,1
4,145,5,1
416,478,4,1
2,294,5,2
2,294,5,0
2,271,5,2
416,484,4,2
4,145,4,0
416,450,4,2
2,239,4,0
21,176,6,2
2,516,4,1
2,515,4,0
7,235,5,0
2,217,5,2
4,145,6,2
2,294,4,1
21,176,4,3
7,235,6,2
420,460,3,3
420,460,4,3
310,347,3,0
416,461,5,1
10,158,4,1
2,294,4,2
416,482,4,1
416,478,5,3
2,271,4,0
420,481,5,2
2,294,5,2
2,294,6,3
4,282,4,3
4,143,5,1
7,235,5,1
416,476,4,2
416,459,5,1
416,487,4,2
2,515,3,3
2,515,4,2
7,216,3,0
416,463,5,2
7,235,5,3
416,450,5,3
7,286,4,0
7,235,5,1
2,258,4,1
7,235,6,0
4,39,3,2
2,294,5,1
4,39,3,1
21,176,4,3
7,286,4,3
2,294,5,1
7,235,5,0
7,235,4,2
416,463,4,0
416,484,2,0
7,235,4,3
7,235,5,2
2,271,4,1
7,235,4,2
7,235,5,2
2,219,4,3
420,460,5,1
4,145,5,0
4,145,5,0
7,235,5,0
21,222,4,0
416,462,4,1
7,286,5,3
416,484,4,2
2,515,5,2
7,216,4,3
416,462,4,2
3,144,4,1
2,236,5,2
7,235,4,1
7,235,6,2
2,236,5,1
7,235,4,2
416,450,5,0
420,460,5,1
416,465,6,3
7,216,3,2
7,216,5,1
418,429,5,0
7,235,5,0
4,143,3,1
2,271,4,0
2,271,4,0
7,235,5,3
7,235,5,3
2,294,5,1
2,294,4,0
2,511,5,3
4,145,5,2
2,294,6,0
2,239,5,0
2,236,6,3
7,235,4,1
7,286,5,3
7,235,6,0
2,271,3,3
416,448,3,1
7,235,5,3
7,286,5,2
416,478,5,3
2,236,6,3
4,145,5,1
4,145,5,2
7,235,5,2
2,218,3,1
2,294,6,3
2,515,5,2
7,235,5,2
2,294,3,3
2,271,6,0
4,145,4,0
4,145,6,0
2,219,5,2
2,294,5,0
416,464,5,3
2,271,5,0
4,282,5,0
122,186,5,1
416,450,4,1
122,186,3,2
122,186,5,3
4,145,4,0
416,484,3,3
4,39,4,2
2,294,4,1
417,427,5,3
7,235,3,1
416,450,6,2
416,450,3,0
7,286,5,0
2,271,3,1
2,229,5,2
7,286,6,2
7,286,3,0
424,467,4,3
2,218,4,0
2,516,4,3
2,294,5,1
416,484,5,3
3,144,5,2
2,238,4,0
4,145,4,2
7,235,5,3
7,235,5,3
2,238,4,1
4,145,4,1
416,450,6,1
7,235,4,1
21,176,5,2
4,39,6,2
2,294,6,1
2,516,4,1
416,478,3,2
416,448,3,0
4,265,5,1
4,145,6,3
7,235,4,2
7,235,4,2
4,145,5,3
2,271,6,1
2,271,3,3
7,235,5,0
418,426,4,0
4,143,5,2
2,236,4,3
416,463,5,2
416,448,5,1
420,460,6,0
7,235,5,2
7,235,5,2
2,296,4,3
7,235,3,2
416,448,4,0
416,465,4,1
2,236,5,2
416,450,4,2
416,469,5,1
4,143,4,2
416,483,4,3
7,286,5,0
2,271,6,1
420,460,4,2
416,448,4,2
4,145,4,3
416,450,4,3
7,286,5,1
416,450,3,3
2,515,6,3
4,145,6,0
416,450,4,3
421,433,5,3
2,271,3,2
416,475,4,0
4,145,6,0
2,217,5,2
416,450,4,1
7,235,5,1
4,506,6,3
7,235,5,3
7,235,5,3
2,515,3,1
4,143,4,2
2,514,3,0
7,235,5,2
416,450,5,0
7,235,5,1
7,286,5,3
2,271,5,1
420,460,4,1
421,409,3,0
420,460,4,1
4,39,5,3
4,145,5,2
7,235,5,2
2,225,4,0
416,484,5,1
7,235,3,1
7,235,5,2
416,462,5,0
7,235,6,2
7,235,5,2
2,294,6,2
4,145,4,0
418,429,5,0
416,465,4,2
7,235,5,3
4,145,5,2
416,462,6,3
2,271,5,3
2,239,5,2
2,294,5,1
7,235,4,2
7,235,3,0
2,294,5,2
2,250,5,0
7,286,6,0
7,216,3,0
2,219,5,2
420,481,4,2
416,450,5,1
416,484,4,2
2,511,3,1
7,286,5,3
416,484,5,0
4,145,3,1
418,429,5,3
2,305,5,1
2,271,5,1
7,235,6,0
416,465,3,2
7,235,5,1
416,465,5,2
122,186,5,1
418,426,5,3
418,429,5,2
2,516,5,1
416,462,4,1
4,145,4,3
416,465,3,1
4,145,4,0
416,476,4,2
7,235,5,2
4,145,4,0
2,217,3,1
7,235,5,1
416,450,4,0
4,145,4,0
4,39,5,0
4,145,6,3
416,450,5,0
7,235,4,1
7,216,4,2
4,145,5,1
2,220,4,0
7,286,6,1
2,236,5,3
7,235,4,0
2,271,4,2
21,176,3,3
416,461,6,1
4,145,5,3
2,294,5,0
2,236,4,1
2,294,6,2
416,465,5,2
4,145,5,0
7,235,4,1
2,294,4,3
416,294,4,1
2,294,5,2
7,235,5,1
4,145,5,0
416,450,4,2
2,220,5,3
4,39,6,2
416,468,4,2
2,294,5,2
2,238,4,1
7,235,5,0
4,145,5,0
420,460,5,2
7,235,5,1
2,294,5,2
4,145,4,0
418,426,4,3
2,294,5,0
416,450,6,0
7,286,5,1
2,515,5,3
4,145,5,0
420,460,3,2
7,286,5,0
2,236,4,1
2,294,4,0
420,460,4,1
7,235,5,0
7,235,3,0
21,176,5,0
122,186,4,1
416,450,3,2
2,517,6,0
7,235,4,3
2,219,6,1
2,515,5,1
2,236,4,3
2,516,6,1
416,450,5,2
2,239,4,0
2,241,5,1
7,286,5,3
21,176,4,3
4,143,4,1
416,484,4,1
7,235,6,1
2,294,5,1
416,450,5,2
2,294,5,0
4,145,4,1
7,216,5,2
416,454,5,1
2,236,4,3
7,235,3,3
21,176,4,1
2,294,4,1
4,145,4,0
13,294,5,2
7,235,5,3
416,465,6,2
4,145,5,2
2,248,4,1
7,216,3,3
2,239,5,1
416,459,5,3
7,235,4,0
420,407,4,2
7,235,4,2
7,235,6,3
416,450,6,3
4,145,6,3
416,463,4,1
4,145,5,1
7,235,6,0
7,235,6,0
4,145,3,3
416,462,6,0
4,145,6,1
7,235,6,3
416,448,3,1
4,145,6,1
416,461,6,2
2,236,3,0
416,450,4,1
416,450,5,1
420,460,5,3
416,450,4,3
416,450,4,1
416,461,6,2
4,39,6,1
2,236,5,3
2,523,6,2
2,238,5,2
416,465,4,1
7,235,4,1
2,305,4,2
2,236,4,3
7,216,5,3
420,460,5,3
4,145,4,2
2,271,4,1
7,235,4,2
198,48,3,3
2,294,6,2
2,294,5,0
4,39,3,1
7,235,5,1
7,235,4,1
2,236,5,2
4,145,6,0
7,286,5,0
416,450,2,0
2,511,5,2
21,277,5,1
2,241,4,2
4,145,6,3
2,294,5,2
2,271,4,1
2,294,4,0
421,433,6,0
7,235,5,2
4,145,6,2
416,462,5,2
4,145,4,2
7,235,6,0
4,143,4,0
2,519,4,0
4,265,6,3
2,236,5,2
7,286,5,1
416,450,5,2
420,460,5,1
416,465,5,3
420,460,4,1
2,294,6,2
7,235,4,1
7,235,4,1
7,235,5,3
416,459,3,1
4,145,4,3
416,483,4,2
2,515,6,2
2,294,6,0
2,239,4,3
4,145,5,1
21,300,3,1
4,282,3,1
416,462,6,3
7,216,4,3
4,145,4,0
7,286,5,3
4,145,5,1
2,305,5,2
7,235,3,1
2,294,6,0
4,145,4,3
7,286,6,3
416,484,4,1
2,294,4,2
416,462,5,2
7,235,5,3
4,145,5,0
7,235,5,0
21,176,4,0
416,469,5,3
2,236,3,2
7,235,4,3
2,271,4,2
2,522,4,1
7,235,5,1
420,406,3,1
7,235,3,3
4,145,4,0
2,294,3,0
7,235,5,3
7,235,5,1
7,235,3,2
4,145,5,1
4,145,5,0
416,484,4,1
7,235,4,2
2,515,4,3
416,450,4,1
420,460,5,1
416,462,5,1
416,484,4,3
420,460,5,0
7,216,4,1
424,479,3,0
7,235,5,2
420,460,5,3
2,294,4,1
2,234,5,0
416,484,6,2
4,145,4,2
416,450,5,1
2,512,5,0
4,145,5,2
7,235,4,0
7,235,5,3
416,469,5,2
7,235,4,1
416,484,5,0
2,236,5,2
416,462,5,2
2,294,5,3
4,145,4,0
7,235,6,2
416,484,4,0
2,511,4,1
2,294,5,1
416,474,5,1
2,515,6,0
2,239,4,0
7,235,4,2
122,186,4,3
7,235,4,3
424,467,4,1
4,282,5,3
7,235,5,0
4,145,3,2
4,145,3,3
2,294,5,0
416,462,4,2
4,282,3,0
416,450,5,2
7,235,5,2
7,286,5,2
4,145,5,3
2,294,3,1
2,271,6,2
7,235,5,2
2,294,5,2
2,248,3,1
7,235,5,2
2,236,5,2
2,236,5,2
2,248,5,2
418,429,4,1
7,235,6,0
2,236,5,2
416,448,3,1
7,235,5,0
13,270,6,1
2,239,6,3
2,294,5,2
2,294,5,1
4,143,3,2
4,145,5,3
4,145,4,2
7,235,4,3
4,145,6,0
2,523,5,3
4,145,4,1
7,216,5,2
2,236,5,0
416,450,4,0
2,241,3,2
4,145,5,1
416,450,3,0
416,450,3,3
2,258,4,0
4,39,3,3
4,213,5,0
7,267,4,2
4,145,5,3
420,460,5,3
7,235,5,2
2,238,5,3
4,145,6,1
2,217,5,3
4,213,5,2
420,407,5,2
2,217,5,2
2,239,6,2
4,145,4,3
4,145,4,1
416,462,5,1
2,238,5,0
4,145,4,0
2,239,4,0
2,239,5,2
420,460,5,3
2,271,4,1
7,286,5,1
7,286,4,2
7,235,4,1
2,294,4,1
2,294,5,1
4,145,5,3
2,236,4,2
7,235,6,1
416,458,4,1
2,271,4,1
7,235,3,3
416,461,3,2
2,294,5,2
7,235,4,0
2,517,6,3
4,145,5,0
2,236,6,0
2,271,4,3
7,235,4,0
2,239,3,1
2,294,5,2
4,145,5,0
2,236,6,1
7,216,5,0
7,286,5,3
7,216,4,0
4,145,5,1
4,213,5,3
420,406,5,0
7,235,4,0
2,248,4,3
416,484,6,3
2,271,5,2
4,145,4,0
416,483,4,1
7,235,3,3
2,236,4,1
416,483,4,0
7,235,5,2
2,239,5,3
4,145,3,0
2,271,5,2
7,235,6,2
2,258,3,0
7,286,5,3
2,294,5,1
4,145,4,1
2,220,3,0
2,271,4,2
7,216,5,3
122,186,3,3
4,145,4,2
420,460,4,1
7,235,5,0
2,271,5,0
2,294,4,1
416,450,4,0
4,145,5,2
416,463,5,3
2,236,4,0
2,294,5,2
7,216,5,0
4,145,4,3
2,236,6,1
7,235,5,1
2,241,5,2
2,238,5,1
4,39,4,2
7,235,6,3
416,466,5,2
2,236,4,2
2,515,5,1
7,235,5,2
416,450,3,3
4,145,6,3
7,235,4,0
2,220,4,1
4,145,6,2
420,460,5,0
4,145,6,0
420,460,5,2
7,235,4,2
2,309,5,1
4,143,5,2
416,465,4,1
7,286,5,2
2,217,5,2
7,235,5,1
2,294,4,3
7,235,6,3
7,235,4,3
2,294,5,2
416,450,5,1
420,460,5,1
420,460,4,0
4,145,5,3
416,484,3,0
4,145,5,3
4,145,4,1
7,216,5,2
416,450,5,1
416,450,4,1
416,466,3,1
4,39,6,2
4,145,3,2
4,143,4,1
4,145,3,1
2,294,5,2
7,235,5,0
2,271,4,3
4,145,5,0
122,186,4,0
416,448,3,0
21,300,5,0
416,483,5,1
7,216,6,0
7,235,4,0
7,235,5,2
4,143,5,1
420,460,4,0
2,294,4,1
7,235,4,2
2,303,6,2
416,473,5,2
4,145,4,1
2,248,5,1
2,523,4,1
416,450,6,3
2,238,6,1
420,460,2,1
7,235,5,0
416,462,4,3
2,236,6,0
416,466,5,3
416,450,3,0
7,286,4,3
2,294,4,2
2,258,4,2
416,465,5,2
7,235,4,1
7,216,4,2
416,465,6,2
7,235,5,0
7,235,5,0
198,158,5,0
416,450,5,3
21,222,6,3
2,239,5,0
7,286,4,1
416,484,5,3
2,220,5,2
416,464,5,3
416,482,4,1
2,294,5,0
416,450,3,0
2,238,4,0
7,235,5,1
7,235,5,2
7,267,5,2
2,241,4,2
2,238,4,2
416,450,3,2
420,460,5,1
4,145,3,3
7,235,6,3
2,271,5,0
416,450,4,1
416,450,2,2
416,462,4,0
416,450,6,1
2,294,5,1
2,236,3,1
416,465,5,2
4,145,4,1
7,286,4,2
7,235,4,1
2,521,5,2
416,465,4,3
7,235,4,1
2,523,5,2
416,478,4,1
7,216,5,1
2,523,5,3
7,235,6,3
421,433,2,3
2,515,6,0
7,235,5,3
4,145,4,1
7,235,5,1
416,468,4,2
2,294,5,3
416,450,5,0
2,236,5,0
4,145,4,1
416,462,4,0
2,271,4,1
4,145,5,3
7,235,4,0
2,294,6,1
7,235,4,0
416,482,5,3
416,450,6,0
7,235,4,0
420,481,6,3
2,517,4,1
7,286,4,2
420,460,4,1
7,216,5,1
4,39,6,3
4,213,5,0
7,235,5,2
2,239,4,1
420,235,4,3
4,145,5,0
2,271,4,0
21,176,4,3
416,475,6,1
2,294,5,3
7,286,5,2
7,235,5,1
7,235,6,0
2,250,5,0
7,286,5,0
416,465,4,3
7,235,4,2
416,484,5,2
416,450,5,0
416,450,5,2
2,236,5,1
420,460,5,0
2,294,6,0
416,450,3,0
2,523,4,0
2,271,3,3
2,516,5,2
416,462,5,0
4,145,5,3
7,235,4,3
420,460,5,2
4,39,4,1
420,460,6,1
2,294,6,0
4,145,5,1
7,235,5,0
416,450,5,0
2,515,4,2
7,286,5,3
4,145,5,3
2,303,3,3
2,294,5,1
416,450,4,2
416,462,3,2
2,271,4,2
2,271,5,1
7,235,5,2
7,235,5,1
2,238,3,1
2,512,5,1
2,258,5,2
416,450,3,2
7,235,5,0
416,450,5,2
4,145,4,0
2,239,4,3
7,235,4,2
420,481,4,0
420,481,4,2
420,460,5,3
416,463,4,2
420,460,5,3
2,236,5,1
2,294,5,2
7,216,5,0
2,236,4,0
2,294,5,0
4,145,4,1
2,294,5,0
416,450,4,1
21,300,5,3
2,271,5,3
7,235,4,3
416,484,4,2
4,145,5,1
2,250,4,2
7,235,5,1
7,235,6,0
2,248,5,1
7,235,5,3
416,465,4,1
420,460,5,1
7,286,6,0
2,523,5,3
2,239,5,3
416,462,4,0
2,236,5,0
2,294,5,3
2,515,6,3
4,39,3,1
2,236,5,2
2,294,5,0
2,294,5,2
4,145,4,2
416,450,6,0
4,145,4,0
416,463,5,1
2,515,3,1
2,294,5,3
7,235,6,1
2,236,5,3
4,145,4,2
7,286,5,0
424,467,4,0
2,236,3,2
4,506,5,3
7,235,5,1
4,145,4,3
7,235,4,2
2,236,4,1
2,271,5,2
7,286,4,1
7,235,5,0
424,479,4,1
416,475,4,2
7,286,5,0
416,450,5,3
7,235,4,3
7,216,4,3
7,216,5,2
416,464,5,3
7,235,5,2
4,213,4,1
2,294,6,2
2,239,3,3
7,235,5,1
2,239,6,2
2,250,5,3
2,236,4,1
2,271,4,0
418,429,4,1
7,216,5,1
4,145,5,2
2,516,4,1
416,469,4,1
2,258,4,1
4,39,6,2
7,235,5,1
416,483,5,1
420,460,5,0
417,427,5,0
4,265,5,0
416,448,5,0
2,294,5,1
421,409,6,1
21,277,5,0
2,516,6,0
7,235,6,2
416,483,5,1
2,516,4,2
416,450,5,2
416,484,6,1
416,450,4,0
416,450,5,3
7,235,5,3
2,515,5,3
21,176,5,1
418,429,5,2
2,238,3,3
7,235,6,2
4,145,3,1
420,460,5,3
2,219,4,0
7,235,4,3
416,465,3,0
7,235,4,0
416,469,3,3
4,39,5,3
2,236,5,2
2,220,5,0
7,235,4,2
418,426,4,1
4,145,6,1
7,235,4,1
416,450,5,3
7,235,4,0
2,236,4,0
7,235,3,0
4,39,4,1
7,235,5,2
4,145,6,3
2,236,4,0
2,516,3,2
420,460,5,2
4,39,5,1
416,458,4,3
2,271,2,0
2,236,4,0
7,235,4,3
2,241,6,3
4,145,3,3
2,217,6,2
2,239,6,2
4,145,4,3
2,515,5,2
2,271,5,3
418,426,5,2
7,235,6,3
4,145,4,1
4,145,5,1
2,512,5,3
7,235,4,3
4,145,3,3
2,294,5,1
7,286,5,1
2,294,5,1
416,450,5,3
2,248,5,2
4,282,4,1
4,145,4,1
3,264,5,0
416,450,4,1
2,511,5,2
2,248,4,2
416,462,3,3
2,236,4,3
420,460,6,1
2,236,3,1
416,450,5,1
2,271,5,2
2,294,5,1
416,465,5,1
7,286,6,2
7,235,5,3
7,235,4,0
2,238,5,0
2,249,5,2
2,271,6,1
4,143,5,2
7,235,3,0
416,482,5,1
7,235,5,1
416,465,4,1
416,483,5,2
7,235,3,0
416,484,5,1
7,235,4,3
4,145,5,3
2,294,5,3
2,239,3,2
2,294,6,1
2,239,5,2
7,286,5,3
2,239,3,0
7,235,5,3
7,235,5,3
2,294,6,3
416,450,6,0
2,236,5,3
420,460,4,3
4,145,5,3
420,407,5,3
7,286,4,2
2,238,3,1
4,145,6,2
2,241,4,2
2,217,4,2
2,271,5,1
2,271,4,3
416,465,5,2
7,235,4,3
4,282,6,1
2,271,4,3
7,216,5,2
